image_cue_1,image_cue_2,image_cue_3,image_target_1,image_target_2,image_target_3,targetStart,startTime,endTime,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textStart.started,textStart.stopped,keyStart.keys,keyStart.rt,keyStart.started,keyStart.stopped,imageTrailBefore_1.started,imageTrailBefore_1.stopped,imageTrialBefore_2.started,imageTrialBefore_2.stopped,imageTrialBefore_3.started,imageTrialBefore_3.stopped,imageTrialCue_1.started,imageTrialCue_1.stopped,imageTrialCue_2.started,imageTrialCue_2.stopped,imageTrialCue_3.started,imageTrialCue_3.stopped,TrialSceenTargetStart,TrialSceenTargetEnd,imageTrialTarget_1.started,imageTrialTarget_1.stopped,imageTrialTarget_2.started,imageTrialTarget_2.stopped,imageTrialTarget_3.started,imageTrialTarget_3.stopped,keyResponse.keys,keyResponse.rt,keyResponse.started,keyResponse.stopped,textBlank500.started,textBlank500.stopped,textEndSceen.started,textEndSceen.stopped,participant,session,date,expName,psychopyVersion,frameRate,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.3,0.45,0,38,38,82,,,,,,,,,,,,,123.66983768,None,123.66983768,None,123.66983768,None,124.70860867199997,None,124.70860867199997,None,124.70860867199997,None,0.0,0.15,124.85981133299993,125.00656099599996,124.85981133299993,125.00656099599996,124.85981133299993,125.00656099599996,space,0.15933795299997655,124.85981133299993,None,125.02109871799996,None,,,10,001,2020_Apr_18_1922,experiment,2020.1.3,610.9776803744135,
images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.05,0.2,0,39,39,35,,,,,,,,,,,,,125.52042314699997,None,125.52042314699997,None,125.52042314699997,None,126.55629715299995,None,126.55629715299995,None,126.55629715299995,None,0.5,0.65,126.71220283599996,126.86045023199995,126.71220283599996,126.86045023199995,126.71220283599996,126.86045023199995,space,0.18310633300006884,126.71220283599996,None,126.89765734100001,None,,,10,001,2020_Apr_18_1922,experiment,2020.1.3,610.9776803744135,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.05,0.2,0,40,40,20,,,,,,,,,,,,,127.39827275799996,None,127.39827275799996,None,127.39827275799996,None,128.43471757499992,None,128.43471757499992,None,128.43471757499992,None,0.0,0.15,128.61773523699992,128.75361743399992,128.61773523699992,128.75361743399992,128.61773523699992,128.75361743399992,space,0.14415833900000052,128.61773523699992,None,128.76473497400002,None,,,10,001,2020_Apr_18_1922,experiment,2020.1.3,610.9776803744135,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,0,0.5,0.65,0,41,41,119,,,,,,,,,,,,,129.26581443199996,None,129.26581443199996,None,129.26581443199996,None,130.30145258599998,None,130.30145258599998,None,130.30145258599998,None,0.3,0.44999999999999996,130.465830923,130.59516043199994,130.465830923,130.59516043199994,130.465830923,130.59516043199994,space,1.7555778270000246,130.465830923,None,132.22385625999993,None,,,10,001,2020_Apr_18_1922,experiment,2020.1.3,610.9776803744135,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,0,0.3,0.45,0,42,42,87,,,,,,,,,,,,,132.72490119199995,None,132.72490119199995,None,132.72490119199995,None,133.76375281999992,None,133.76375281999992,None,133.76375281999992,None,0.2,0.35,133.93046019899998,134.05981739999993,133.93046019899998,134.05981739999993,133.93046019899998,134.05981739999993,space,0.15291532100002314,133.93046019899998,None,134.085837009,None,,,10,001,2020_Apr_18_1922,experiment,2020.1.3,610.9776803744135,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,0,0.0,0.15,0,43,43,8,,,,,,,,,,,,,134.58637446800003,None,134.58637446800003,None,134.58637446800003,None,135.625736707,None,135.625736707,None,135.625736707,None,0.3,0.44999999999999996,135.77181036399998,None,135.77181036399998,None,135.77181036399998,None,space,0.14856931799999984,135.77181036399998,None,135.92294404199993,None,,,10,001,2020_Apr_18_1922,experiment,2020.1.3,610.9776803744135,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,0,0.05,0.2,0,44,44,29,,,,,,,,,,,,,136.42342903099996,None,136.42342903099996,None,136.42342903099996,None,137.461981013,None,137.461981013,None,137.461981013,None,0.0,0.15,137.62213272999998,137.75798717199996,137.62213272999998,137.75798717199996,137.62213272999998,137.75798717199996,space,1.1854884790000142,137.62213272999998,None,138.81020531899992,None,,,10,001,2020_Apr_18_1922,experiment,2020.1.3,610.9776803744135,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.0,0.15,0,45,45,1,,,,,,,,,,,,,139.31082923999998,None,139.31082923999998,None,139.31082923999998,None,140.346955257,None,140.346955257,None,140.346955257,None,0.1,0.25,140.49960676299997,140.65403823299994,140.49960676299997,140.65403823299994,140.49960676299997,140.65403823299994,space,1.4064159450000489,140.49960676299997,None,141.90835453,None,,,10,001,2020_Apr_18_1922,experiment,2020.1.3,610.9776803744135,
images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.5,0.65,0,46,46,113,,,,,,,,,,,,,142.40884685999993,None,142.40884685999993,None,142.40884685999993,None,143.44461781099994,None,143.44461781099994,None,143.44461781099994,None,0.0,0.15,143.61377656000002,None,143.61377656000002,None,143.61377656000002,None,space,0.019569719000060104,143.61377656000002,None,143.635649972,None,,,10,001,2020_Apr_18_1922,experiment,2020.1.3,610.9776803744135,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,0,0.1,0.25,0,47,47,58,,,,,,,,,,,,,144.13485951899997,None,144.13485951899997,None,144.13485951899997,None,145.17205652299992,None,145.17205652299992,None,145.17205652299992,None,0.05,0.2,145.324555905,None,145.324555905,None,145.324555905,None,space,0.14034322299994528,145.324555905,None,145.46764907,None,,,10,001,2020_Apr_18_1922,experiment,2020.1.3,610.9776803744135,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.1,0.25,0,48,48,50,,,,,,,,,,,,,145.96822993399996,None,145.96822993399996,None,145.96822993399996,None,147.00636937799993,None,147.00636937799993,None,147.00636937799993,None,0.05,0.2,147.155579074,147.30782273499995,147.155579074,147.30782273499995,147.155579074,147.30782273499995,space,0.31942187799995736,147.155579074,None,147.47737274899998,None,,,10,001,2020_Apr_18_1922,experiment,2020.1.3,610.9776803744135,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.05,0.2,0,49,49,25,,,,,,,,,,,,,147.97784654299994,None,147.97784654299994,None,147.97784654299994,None,149.01533075299994,None,149.01533075299994,None,149.01533075299994,None,0.05,0.2,149.16950945999997,None,149.16950945999997,None,149.16950945999997,None,space,0.12268131500002255,149.16950945999997,None,149.29469798599996,None,,,10,001,2020_Apr_18_1922,experiment,2020.1.3,610.9776803744135,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.05,0.2,0,50,50,31,,,,,,,,,,,,,149.79526400999998,None,149.79526400999998,None,149.79526400999998,None,150.83157589299992,None,150.83157589299992,None,150.83157589299992,None,0.2,0.35,150.98237223799993,151.129888983,150.98237223799993,151.129888983,150.98237223799993,151.129888983,space,0.19004036800004087,150.98237223799993,None,151.17488394600002,None,,,10,001,2020_Apr_18_1922,experiment,2020.1.3,610.9776803744135,
images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.05,0.2,0,51,51,34,,,,,,,,,,,,,151.67435388,None,151.67435388,None,151.67435388,None,152.71106632299995,None,152.71106632299995,None,152.71106632299995,None,0.05,0.2,152.86599355299995,153.021332819,152.86599355299995,153.021332819,152.86599355299995,153.021332819,space,0.28835896199996114,152.86599355299995,None,153.15687323299994,None,,,10,001,2020_Apr_18_1922,experiment,2020.1.3,610.9776803744135,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.1,0.25,0,52,52,42,,,,,,,,,,,,,153.65718086599998,None,153.65718086599998,None,153.65718086599998,None,154.69404693799993,None,154.69404693799993,None,154.69404693799993,None,0.0,0.15,154.84385111999995,155.00058888399997,154.84385111999995,155.00058888399997,154.84385111999995,155.00058888399997,space,0.1858735670000442,154.84385111999995,None,155.03205057799994,None,,,10,001,2020_Apr_18_1922,experiment,2020.1.3,610.9776803744135,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.5,0.65,0,53,53,101,,,,,,,,,,,,,155.532071633,None,155.532071633,None,155.532071633,None,156.56824126200002,None,156.56824126200002,None,156.56824126200002,None,0.2,0.35,156.73628067699997,156.86922335600002,156.73628067699997,156.86922335600002,156.73628067699997,156.86922335600002,space,0.3582560029999513,156.73628067699997,None,157.096982411,None,,,10,001,2020_Apr_18_1922,experiment,2020.1.3,610.9776803744135,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,0,0.3,0.45,0,54,54,98,,,,,,,,,,,,,157.59747932699997,None,157.59747932699997,None,157.59747932699997,None,158.63452412499998,None,158.63452412499998,None,158.63452412499998,None,0.5,0.65,158.78279667100003,158.93206073599993,158.78279667100003,158.93206073599993,158.78279667100003,158.93206073599993,space,2.189483103999919,158.78279667100003,None,160.97465553299992,None,,,10,001,2020_Apr_18_1922,experiment,2020.1.3,610.9776803744135,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,0,0.3,0.45,0,55,55,88,,,,,,,,,,,,,161.47492050699998,None,161.47492050699998,None,161.47492050699998,None,162.51466692099996,None,162.51466692099996,None,162.51466692099996,None,0.5,0.65,162.66926727499992,None,162.66926727499992,None,162.66926727499992,None,space,0.13903335299994524,162.66926727499992,None,162.81074703799993,None,,,10,001,2020_Apr_18_1922,experiment,2020.1.3,610.9776803744135,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,0,0.3,0.45,0,56,56,89,,,,,,,,,,,,,163.312708745,None,163.312708745,None,163.312708745,None,164.347934453,None,164.347934453,None,164.347934453,None,0.3,0.44999999999999996,164.50051020699993,164.658403358,164.50051020699993,164.658403358,164.50051020699993,164.658403358,space,1.5085083489999533,164.50051020699993,None,166.01149094599998,None,,,10,001,2020_Apr_18_1922,experiment,2020.1.3,610.9776803744135,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,0,0.2,0.35,0,57,57,77,,,,,,,,,,,,,166.51337314399996,None,166.51337314399996,None,166.51337314399996,None,167.549759968,None,167.549759968,None,167.549759968,None,0.0,0.15,167.70417074,167.853153679,167.70417074,167.853153679,167.70417074,167.853153679,space,0.3056767890000174,167.70417074,None,168.01218810499995,None,,,10,001,2020_Apr_18_1922,experiment,2020.1.3,610.9776803744135,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.5,0.65,0,58,58,105,,,,,,,,,,,,,168.512384323,None,168.512384323,None,168.512384323,None,169.550436622,None,169.550436622,None,169.550436622,None,0.5,0.65,169.70178749499996,169.85337873499998,169.70178749499996,169.85337873499998,169.70178749499996,169.85337873499998,space,0.18903189800005293,169.70178749499996,None,169.89278133799996,None,,,10,001,2020_Apr_18_1922,experiment,2020.1.3,610.9776803744135,
images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.1,0.25,0,59,59,53,,,,,,,,,,,,,170.39321988400002,None,170.39321988400002,None,170.39321988400002,None,171.42728666799997,None,171.42728666799997,None,171.42728666799997,None,0.3,0.44999999999999996,171.61109170299994,171.736401161,171.61109170299994,171.736401161,171.61109170299994,171.736401161,space,0.225735794000002,171.61109170299994,None,171.83917817399993,None,,,10,001,2020_Apr_18_1922,experiment,2020.1.3,610.9776803744135,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.3,0.45,0,60,60,90,,,,,,,,,,,,,172.33952329499994,None,172.33952329499994,None,172.33952329499994,None,173.37642664399993,None,173.37642664399993,None,173.37642664399993,None,0.2,0.35,173.530363309,None,173.530363309,None,173.530363309,None,space,0.15459071200007202,173.530363309,None,173.68698684100002,None,,,10,001,2020_Apr_18_1922,experiment,2020.1.3,610.9776803744135,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,0,0.0,0.15,0,61,61,18,,,,,,,,,,,,,174.18770146399993,None,174.18770146399993,None,174.18770146399993,None,175.225810142,None,175.225810142,None,175.225810142,None,0.3,0.44999999999999996,175.39345899399996,175.53732852399992,175.39345899399996,175.53732852399992,175.39345899399996,175.53732852399992,space,0.15100479199998063,175.39345899399996,None,175.54690352599994,None,,,10,001,2020_Apr_18_1922,experiment,2020.1.3,610.9776803744135,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.05,0.2,0,62,62,24,,,,,,,,,,,,,176.04679094799997,None,176.04679094799997,None,176.04679094799997,None,177.08383919200003,None,177.08383919200003,None,177.08383919200003,None,0.3,0.44999999999999996,177.25206234799998,None,177.25206234799998,None,177.25206234799998,None,space,0.07425966000005246,177.25206234799998,None,177.32878509299996,None,,,10,001,2020_Apr_18_1922,experiment,2020.1.3,610.9776803744135,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.5,0.65,0,63,63,112,,,,,,,,,,,,,177.830658321,None,177.830658321,None,177.830658321,None,178.868915614,None,178.868915614,None,178.868915614,None,0.1,0.25,179.021008628,179.169525033,179.021008628,179.169525033,179.021008628,179.169525033,space,0.43415498500007743,179.021008628,None,179.45756214699998,None,,,10,001,2020_Apr_18_1922,experiment,2020.1.3,610.9776803744135,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,0,0.5,0.65,0,64,64,109,,,,,,,,,,,,,179.95715377599993,None,179.95715377599993,None,179.95715377599993,None,180.996641964,None,180.996641964,None,180.996641964,None,0.05,0.2,181.14626743899998,181.313205369,181.14626743899998,181.313205369,181.14626743899998,181.313205369,space,1.6646334770000522,181.14626743899998,None,182.813243672,None,,,10,001,2020_Apr_18_1922,experiment,2020.1.3,610.9776803744135,
images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.1,0.25,0,65,65,55,,,,,,,,,,,,,183.312321161,None,183.312321161,None,183.312321161,None,184.34984895499997,None,184.34984895499997,None,184.34984895499997,None,0.0,0.15,184.504634399,None,184.504634399,None,184.504634399,None,space,0.06856454599994777,184.504634399,None,184.575522116,None,,,10,001,2020_Apr_18_1922,experiment,2020.1.3,610.9776803744135,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.2,0.35,0,66,66,61,,,,,,,,,,,,,185.07559435299993,None,185.07559435299993,None,185.07559435299993,None,186.115245393,None,186.115245393,None,186.115245393,None,0.1,0.25,186.27572124999995,186.41243208899994,186.27572124999995,186.41243208899994,186.27572124999995,186.41243208899994,space,0.1593372539999791,186.27572124999995,None,186.43751497799997,None,,,10,001,2020_Apr_18_1922,experiment,2020.1.3,610.9776803744135,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,0,0.0,0.15,0,67,67,19,,,,,,,,,,,,,186.93811273400001,None,186.93811273400001,None,186.93811273400001,None,187.97720796399994,None,187.97720796399994,None,187.97720796399994,None,0.2,0.35,188.12570816200002,188.27119549199995,188.12570816200002,188.27119549199995,188.12570816200002,188.27119549199995,space,0.9793576340000527,188.12570816200002,None,189.10744342499993,None,,,10,001,2020_Apr_18_1922,experiment,2020.1.3,610.9776803744135,
images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.3,0.45,0,68,68,95,,,,,,,,,,,,,189.60697778299993,None,189.60697778299993,None,189.60697778299993,None,190.64436957099997,None,190.64436957099997,None,190.64436957099997,None,0.1,0.25,190.79834706399993,None,190.79834706399993,None,190.79834706399993,None,space,0.008971915999950397,190.79834706399993,None,190.80903583499992,None,,,10,001,2020_Apr_18_1922,experiment,2020.1.3,610.9776803744135,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,images/light_grey_box,0,0.3,0.45,0,69,69,86,,,,,,,,,,,,,191.309210291,None,191.309210291,None,191.309210291,None,192.34754056999998,None,192.34754056999998,None,192.34754056999998,None,0.05,0.2,192.551666651,192.669332296,192.551666651,192.669332296,192.551666651,192.669332296,space,0.3046629960000473,192.551666651,None,192.85803266799996,None,,,10,001,2020_Apr_18_1922,experiment,2020.1.3,610.9776803744135,
images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.05,0.2,0,70,70,33,,,,,,,,,,,,,193.35940022699992,None,193.35940022699992,None,193.35940022699992,None,194.39568536199988,None,194.39568536199988,None,194.39568536199988,None,0.1,0.25,194.55269853099992,194.70247243400001,194.55269853099992,194.70247243400001,194.55269853099992,194.70247243400001,space,0.19510288200012837,194.55269853099992,None,194.74977206100004,None,,,10,001,2020_Apr_18_1922,experiment,2020.1.3,610.9776803744135,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.5,0.65,0,71,71,102,,,,,,,,,,,,,195.25108015500007,None,195.25108015500007,None,195.25108015500007,None,196.28982906599992,None,196.28982906599992,None,196.28982906599992,None,0.1,0.25,196.4492363779999,None,196.4492363779999,None,196.4492363779999,None,space,0.0563715719999891,196.4492363779999,None,196.50723739900002,None,,,10,001,2020_Apr_18_1922,experiment,2020.1.3,610.9776803744135,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,0,0.0,0.15,0,72,72,17,,,,,,,,,,,,,197.00734214800002,None,197.00734214800002,None,197.00734214800002,None,198.0472840189999,None,198.0472840189999,None,198.0472840189999,None,0.5,0.65,198.20820113599996,198.3647865239999,198.20820113599996,198.3647865239999,198.20820113599996,198.3647865239999,space,0.3225312389999999,198.20820113599996,None,198.53300234699998,None,,,10,001,2020_Apr_18_1922,experiment,2020.1.3,610.9776803744135,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.3,0.45,0,73,73,83,,,,,,,,,,,,,199.03315533500006,None,199.03315533500006,None,199.03315533500006,None,200.07264868699997,None,200.07264868699997,None,200.07264868699997,None,0.1,0.25,200.22665327099992,200.37212541799988,200.22665327099992,200.37212541799988,200.22665327099992,200.37212541799988,space,0.15530493799997203,200.22665327099992,None,200.3844124819999,None,,,10,001,2020_Apr_18_1922,experiment,2020.1.3,610.9776803744135,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,images/light_grey_box,0,0.2,0.35,0,74,74,66,,,,,,,,,,,,,200.88604120699995,None,200.88604120699995,None,200.88604120699995,None,201.92327738200004,None,201.92327738200004,None,201.92327738200004,None,0.2,0.35,202.07614979499988,202.23877905400002,202.07614979499988,202.23877905400002,202.07614979499988,202.23877905400002,space,1.7298100860000432,202.07614979499988,None,203.808410881,None,,,10,001,2020_Apr_18_1922,experiment,2020.1.3,610.9776803744135,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,0,0.05,0.2,0,75,75,28,,,,,,,,,,,,,204.30968181800006,None,204.30968181800006,None,204.30968181800006,None,205.3476087129999,None,205.3476087129999,None,205.3476087129999,None,0.1,0.25,205.49789556300004,205.6436278079999,205.49789556300004,205.6436278079999,205.49789556300004,205.6436278079999,space,0.18569264799998564,205.49789556300004,None,205.68595096399997,None,,,10,001,2020_Apr_18_1922,experiment,2020.1.3,610.9776803744135,
images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.2,0.35,0,76,76,76,,,,,,,,,,,,,206.18757938200008,None,206.18757938200008,None,206.18757938200008,None,207.22306866099996,None,207.22306866099996,None,207.22306866099996,None,0.3,0.44999999999999996,207.3823855679999,207.52786566099996,207.3823855679999,207.52786566099996,207.3823855679999,207.52786566099996,space,0.22771378099992035,207.3823855679999,None,207.61193548900007,None,,,10,001,2020_Apr_18_1922,experiment,2020.1.3,610.9776803744135,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.2,0.35,0,77,77,62,,,,,,,,,,,,,208.11234616800004,None,208.11234616800004,None,208.11234616800004,None,209.1520192249999,None,209.1520192249999,None,209.1520192249999,None,0.0,0.15,209.32505261699987,209.45182609200003,209.32505261699987,209.45182609200003,209.32505261699987,209.45182609200003,space,0.2842507090001618,209.32505261699987,None,209.61175919599998,None,,,10,001,2020_Apr_18_1922,experiment,2020.1.3,610.9776803744135,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.05,0.2,0,78,78,32,,,,,,,,,,,,,210.11253776,None,210.11253776,None,210.11253776,None,211.15148159700004,None,211.15148159700004,None,211.15148159700004,None,0.3,0.44999999999999996,211.30400948999988,211.45923154900004,211.30400948999988,211.45923154900004,211.30400948999988,211.45923154900004,space,0.19185042399999475,211.30400948999988,None,211.49829327400005,None,,,10,001,2020_Apr_18_1922,experiment,2020.1.3,610.9776803744135,
